Handle,Product_Name,Product_Type,Status,Published_Date,Tags,Vendor,Description,SEO_Title,SEO_Description,Variant_Title,Variant_SKU,Variant_Price,Variant_Compare_Price,Variant_Inventory,Variant_Weight,Variant_Weight_Unit,Variant_Requires_Shipping,Variant_Taxable,Variant_Option1_Name,Variant_Option1,Variant_Fulfillment_Service,Variant_Inventory_Policy,Variant_Inventory_Tracker,Variant_Barcode,Image_URL
big-up-powder-0-33-23,Big Up Powder 0-33-23,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Humboldt Nutrients, LLC has developed Big Up Powder after years of research and local trials. Many similar products contain artificial coloring and dyes. Big Up Powder is free of all of these unnecessary artificial colors and dyes.

Big Up Powder is designed specifically for the final weeks of the flowering period. It provides the final boost of energy that your plants need to finish the bloom cycle with the largest flowers you have ever seen.

Because Big Up Powder contains a diverse amount of proprietary ingredients that many competing products simply don't offer, we are confident in its quality and performance.

<b>DIRECTIONS:</b>

<b>APPLICATION RATE:</b>

Start using Big Up Powder during the final 3 weeks of your flowering period using a total of 2 applications per growing cycle.

<b>First Application:</b>

Add 1 tsp per gallon of nutrient solution. This will increase your concentration by 300-400 PPM. Apply with 3 weeks left.

<b>Second Application:</b> Add 2 tsp per gallon of nutrient solution. This will increase your concentration by 500-700 PPM. Apply with 2 weeks left.

<b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>39% Available Phosphoric Acid (P2O5)</li>
 	<li>25% Soluble Potash</li>
</ul>
DERIVED FROM: <i>Monopotassium Phosphate, Asophyllum Nodosum, Leonardite, amino acid complex.</i>

ALSO CONTAINS NON-PLANT FOOD INGREDIENTS: ASCOPHYLUM NODOSUM, HUMIC ACIDS, AMINO ACID COMPLEX, ORGANIC ACIDS, AND VITAMINS.

Information regarding the contents and levels of metals in this product is available by calling 707-445-5778",,,Humboldt Big Up Powder 10 lbs,hmh00357,380.00,,0,10.00,lb,True,True,Variant,Humboldt Big Up Powder 10 lbs,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_bigup.jpg
sea-cal-3-2-8,Sea Cal 3-2-8,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b><i>Additive -- 3-2-8</i></b>

<b>HUMBOLDT NUTRIENTS' Sea-Cal</b> was designed in Humboldt County to be a powerful additive for hydroponics and all growing mediums.

<b>Sea-Cal </b>may be utilized for any type of vegetables, flowers, or herbs in conjunction with our three-part nutrient system, <b>Grow, Micro, &amp; Bloom</b>.

Sea-Cal is loaded with vital micronutrients in the specific ratios that plants require during their growing and flowering cycles. These vital micronutrients are coupled with seaweed extract, organic acid complexes, and natural chelating substances. Adding these to our complete nutritional base regimen provides maximum flower production coupled with heavy fruit yields.

<b>DIRECTIONS:</b>

<b>Soil Application:</b> Apply 1-5 mL per gallon of water or fertilizer solution.

<b>Hydroponics Application:</b> Apply 2 mL per gallon of nutrient solution along with your base nutrients and other additives.

<b>Foliar Application:</b> Apply 5-10 mL per gallon of finished spray solution. Agitate thoroughly and do not spray in direct sunlight or H.I.D. light to avoid leaf burn. Apply every 1-2 weeks.

<i>Please avoid storing in direct sunlight and protect from freezing. </i> <b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>3.00% Total Nitrogen (N)</li>
 	<li>3.00% Water Soluble Organic Nitrogen</li>
 	<li>2.00% Available Phosphoric Acid (P2O5)</li>
 	<li>8.00% Soluble Potash (K2O)</li>
 	<li>1.00% Calcium (Ca)</li>
 	<li>1.00% Chelated Calcium</li>
</ul>
DERIVED FROM: <i>Ascophyllum Nodosum Seaweed, Phosphoric Acid, Potassium Phosphate, Potassium Carbonate, Calcium EDTA.</i> <b>ALSO CONTAINS NON-PLANT FOOD INGREDIENTS</b>
<b>1% Humic Acid and Kelp Extract</b>
Derived From: <i>Ascophyllum Nodosum,</i> Organic Acid complex and Leonardite.",,,Humboldt Sea Cal 1 qt,hmh00358,34.00,,0,3.00,lb,True,True,Variant,1 qt,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_sea-cal.jpg
sea-cal-3-2-8,Sea Cal 3-2-8,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b><i>Additive -- 3-2-8</i></b>

<b>HUMBOLDT NUTRIENTS' Sea-Cal</b> was designed in Humboldt County to be a powerful additive for hydroponics and all growing mediums.

<b>Sea-Cal </b>may be utilized for any type of vegetables, flowers, or herbs in conjunction with our three-part nutrient system, <b>Grow, Micro, &amp; Bloom</b>.

Sea-Cal is loaded with vital micronutrients in the specific ratios that plants require during their growing and flowering cycles. These vital micronutrients are coupled with seaweed extract, organic acid complexes, and natural chelating substances. Adding these to our complete nutritional base regimen provides maximum flower production coupled with heavy fruit yields.

<b>DIRECTIONS:</b>

<b>Soil Application:</b> Apply 1-5 mL per gallon of water or fertilizer solution.

<b>Hydroponics Application:</b> Apply 2 mL per gallon of nutrient solution along with your base nutrients and other additives.

<b>Foliar Application:</b> Apply 5-10 mL per gallon of finished spray solution. Agitate thoroughly and do not spray in direct sunlight or H.I.D. light to avoid leaf burn. Apply every 1-2 weeks.

<i>Please avoid storing in direct sunlight and protect from freezing. </i> <b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>3.00% Total Nitrogen (N)</li>
 	<li>3.00% Water Soluble Organic Nitrogen</li>
 	<li>2.00% Available Phosphoric Acid (P2O5)</li>
 	<li>8.00% Soluble Potash (K2O)</li>
 	<li>1.00% Calcium (Ca)</li>
 	<li>1.00% Chelated Calcium</li>
</ul>
DERIVED FROM: <i>Ascophyllum Nodosum Seaweed, Phosphoric Acid, Potassium Phosphate, Potassium Carbonate, Calcium EDTA.</i> <b>ALSO CONTAINS NON-PLANT FOOD INGREDIENTS</b>
<b>1% Humic Acid and Kelp Extract</b>
Derived From: <i>Ascophyllum Nodosum,</i> Organic Acid complex and Leonardite.",,,Humboldt Sea Cal 1 gal,hmh00359,130.00,,0,12.00,lb,True,True,Variant,1 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_sea-cal.jpg
sea-cal-3-2-8,Sea Cal 3-2-8,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b><i>Additive -- 3-2-8</i></b>

<b>HUMBOLDT NUTRIENTS' Sea-Cal</b> was designed in Humboldt County to be a powerful additive for hydroponics and all growing mediums.

<b>Sea-Cal </b>may be utilized for any type of vegetables, flowers, or herbs in conjunction with our three-part nutrient system, <b>Grow, Micro, &amp; Bloom</b>.

Sea-Cal is loaded with vital micronutrients in the specific ratios that plants require during their growing and flowering cycles. These vital micronutrients are coupled with seaweed extract, organic acid complexes, and natural chelating substances. Adding these to our complete nutritional base regimen provides maximum flower production coupled with heavy fruit yields.

<b>DIRECTIONS:</b>

<b>Soil Application:</b> Apply 1-5 mL per gallon of water or fertilizer solution.

<b>Hydroponics Application:</b> Apply 2 mL per gallon of nutrient solution along with your base nutrients and other additives.

<b>Foliar Application:</b> Apply 5-10 mL per gallon of finished spray solution. Agitate thoroughly and do not spray in direct sunlight or H.I.D. light to avoid leaf burn. Apply every 1-2 weeks.

<i>Please avoid storing in direct sunlight and protect from freezing. </i> <b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>3.00% Total Nitrogen (N)</li>
 	<li>3.00% Water Soluble Organic Nitrogen</li>
 	<li>2.00% Available Phosphoric Acid (P2O5)</li>
 	<li>8.00% Soluble Potash (K2O)</li>
 	<li>1.00% Calcium (Ca)</li>
 	<li>1.00% Chelated Calcium</li>
</ul>
DERIVED FROM: <i>Ascophyllum Nodosum Seaweed, Phosphoric Acid, Potassium Phosphate, Potassium Carbonate, Calcium EDTA.</i> <b>ALSO CONTAINS NON-PLANT FOOD INGREDIENTS</b>
<b>1% Humic Acid and Kelp Extract</b>
Derived From: <i>Ascophyllum Nodosum,</i> Organic Acid complex and Leonardite.",,,Humboldt Sea Cal 2.5 gal,hmh00360,315.00,,0,28.00,lb,True,True,Variant,2.5 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_sea-cal.jpg
sea-mag-0-2-0-2-3,Sea Mag 0.2-0.2-3,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>HUMBOLDT NUTRIENTS Sea Mag</b> was designed in Humboldt County to be a powerful additive for hydroponics and all growing mediums.

<b>Sea Mag</b> may be utilized for any type of vegetables, flowers, or herbs in conjunction with our 3 Part nutrient system.

<b>Sea Mag</b> is loaded with vital micronutrients in specific ratios that plants require during their growing and flowering cycles. These vital micronutrients are coupled with seaweed extract, organic acid complexes, and natural chelating substances. Adding these to our complete nutritional base regimen provides maximum flower production coupled with heavy fruit yields.

<b>DIRECTIONS:</b>

<b>Soil Application:</b> Apply 1-5 mL per gallon of water or fertilizer solution.

<b>Hydroponics Application:</b> Apply 2 mL per gallon of nutrient solution along with your base nutrients and other additives.

<b>Foliar Application:</b> Apply 5-10 mL per gallon of finished spray solution. Agitate thoroughly and do not spray in direct sunlight or H.I.D. light to avoid leaf burn. Apply every 1-2 weeks.

<i>Please avoid storing in direct sunlight and protect from freezing. </i>

<b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>0.20% Total Nitrogen (N)</li>
 	<li>0.20% Water Soluble Organic Nitrogen</li>
 	<li>0.20% Available Phosphoric Acid (P2O5)</li>
 	<li>3.00% Soluble Potash (K2O)</li>
 	<li>1.50% Magnesium (Mg)</li>
 	<li>1.50% Soluble Magnesium</li>
 	<li>0.001% Copper (Cu)</li>
 	<li>0.001% Chelated Copper</li>
 	<li>0.012% Boron (B)</li>
 	<li>0.012% Chelated Boron</li>
</ul>
DERIVED FROM: <i>Ascophyllum Nodosum Seaweed, Phosphoric Acid, Potassium Phosphate, Potassium Carbonate, Magnesium Sulfate, Boron EDTA, Copper EDTA.</i>

<b>ALSO CONTAINS NON-PLANT FOOD INGREDIENTS:</b>
1% Humic Acid and 1.6% Kelp Extract Derived From <i>Ascophyllum Nodosum, Organic Acid complex and Leonardite.</i>",,,Humboldt Sea Mag 1 qt,hmh00361,24.00,,0,2.00,lb,True,True,Variant,1 qt,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_sea-mag.jpg
sea-mag-0-2-0-2-3,Sea Mag 0.2-0.2-3,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>HUMBOLDT NUTRIENTS Sea Mag</b> was designed in Humboldt County to be a powerful additive for hydroponics and all growing mediums.

<b>Sea Mag</b> may be utilized for any type of vegetables, flowers, or herbs in conjunction with our 3 Part nutrient system.

<b>Sea Mag</b> is loaded with vital micronutrients in specific ratios that plants require during their growing and flowering cycles. These vital micronutrients are coupled with seaweed extract, organic acid complexes, and natural chelating substances. Adding these to our complete nutritional base regimen provides maximum flower production coupled with heavy fruit yields.

<b>DIRECTIONS:</b>

<b>Soil Application:</b> Apply 1-5 mL per gallon of water or fertilizer solution.

<b>Hydroponics Application:</b> Apply 2 mL per gallon of nutrient solution along with your base nutrients and other additives.

<b>Foliar Application:</b> Apply 5-10 mL per gallon of finished spray solution. Agitate thoroughly and do not spray in direct sunlight or H.I.D. light to avoid leaf burn. Apply every 1-2 weeks.

<i>Please avoid storing in direct sunlight and protect from freezing. </i>

<b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>0.20% Total Nitrogen (N)</li>
 	<li>0.20% Water Soluble Organic Nitrogen</li>
 	<li>0.20% Available Phosphoric Acid (P2O5)</li>
 	<li>3.00% Soluble Potash (K2O)</li>
 	<li>1.50% Magnesium (Mg)</li>
 	<li>1.50% Soluble Magnesium</li>
 	<li>0.001% Copper (Cu)</li>
 	<li>0.001% Chelated Copper</li>
 	<li>0.012% Boron (B)</li>
 	<li>0.012% Chelated Boron</li>
</ul>
DERIVED FROM: <i>Ascophyllum Nodosum Seaweed, Phosphoric Acid, Potassium Phosphate, Potassium Carbonate, Magnesium Sulfate, Boron EDTA, Copper EDTA.</i>

<b>ALSO CONTAINS NON-PLANT FOOD INGREDIENTS:</b>
1% Humic Acid and 1.6% Kelp Extract Derived From <i>Ascophyllum Nodosum, Organic Acid complex and Leonardite.</i>",,,Humboldt Sea Mag 1 gal,hmh00362,80.00,,0,10.00,lb,True,True,Variant,1 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_sea-mag.jpg
sea-mag-0-2-0-2-3,Sea Mag 0.2-0.2-3,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b>HUMBOLDT NUTRIENTS Sea Mag</b> was designed in Humboldt County to be a powerful additive for hydroponics and all growing mediums.

<b>Sea Mag</b> may be utilized for any type of vegetables, flowers, or herbs in conjunction with our 3 Part nutrient system.

<b>Sea Mag</b> is loaded with vital micronutrients in specific ratios that plants require during their growing and flowering cycles. These vital micronutrients are coupled with seaweed extract, organic acid complexes, and natural chelating substances. Adding these to our complete nutritional base regimen provides maximum flower production coupled with heavy fruit yields.

<b>DIRECTIONS:</b>

<b>Soil Application:</b> Apply 1-5 mL per gallon of water or fertilizer solution.

<b>Hydroponics Application:</b> Apply 2 mL per gallon of nutrient solution along with your base nutrients and other additives.

<b>Foliar Application:</b> Apply 5-10 mL per gallon of finished spray solution. Agitate thoroughly and do not spray in direct sunlight or H.I.D. light to avoid leaf burn. Apply every 1-2 weeks.

<i>Please avoid storing in direct sunlight and protect from freezing. </i>

<b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>0.20% Total Nitrogen (N)</li>
 	<li>0.20% Water Soluble Organic Nitrogen</li>
 	<li>0.20% Available Phosphoric Acid (P2O5)</li>
 	<li>3.00% Soluble Potash (K2O)</li>
 	<li>1.50% Magnesium (Mg)</li>
 	<li>1.50% Soluble Magnesium</li>
 	<li>0.001% Copper (Cu)</li>
 	<li>0.001% Chelated Copper</li>
 	<li>0.012% Boron (B)</li>
 	<li>0.012% Chelated Boron</li>
</ul>
DERIVED FROM: <i>Ascophyllum Nodosum Seaweed, Phosphoric Acid, Potassium Phosphate, Potassium Carbonate, Magnesium Sulfate, Boron EDTA, Copper EDTA.</i>

<b>ALSO CONTAINS NON-PLANT FOOD INGREDIENTS:</b>
1% Humic Acid and 1.6% Kelp Extract Derived From <i>Ascophyllum Nodosum, Organic Acid complex and Leonardite.</i>",,,Humboldt Sea Mag 2.5 gal,hmh00363,190.00,,0,26.00,lb,True,True,Variant,2.5 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_sea-mag.jpg
master-a,Master A,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b><i>4.9-0-3.8</i></b>

<b>HUMBOLDT NUTRIENTS MASTER A&amp;B</b> is a premium two-part amino acid-based fertilizer program designed for flowering plants. The amino acids and organic acid complexes set the Master A&amp;B series apart from your standard base nutrient by making all the macro and micro nutrients more available.

<b>DIRECTIONS:</b>

Use 1:1 Ratio with Master A&amp;B as a two-part Base Bloom Nutrient. Adjust PPM higher in later stages of the bloom cycle to desired strength. <b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>Total Nitrogen (N)...........4.90%</li>
 	<li>Soluble Potash (K20)........3.80%</li>
 	<li>Calcium(Ca)....................1.70%</li>
 	<li>Molybdenum(Mo)........0.0008%</li>
</ul>
DERIVED FROM: <i>Calcium Nitrate, Potassium Nitrate, Sodium Molybdate, Amino-Chelated Calcium and Sodium Borate, Amino-Chelated Iron, Amino-Chelated Zinc, Amino-Chelated Manganese, Amino-Chelated Boron, Amino Acid Complex and Organic Acid Complex.</i>",,,Humboldt Master A 1 qt,hmh00364,23.40,,0,3.00,lb,True,True,Variant,1 qt,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_master_a.jpg
master-a,Master A,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b><i>4.9-0-3.8</i></b>

<b>HUMBOLDT NUTRIENTS MASTER A&amp;B</b> is a premium two-part amino acid-based fertilizer program designed for flowering plants. The amino acids and organic acid complexes set the Master A&amp;B series apart from your standard base nutrient by making all the macro and micro nutrients more available.

<b>DIRECTIONS:</b>

Use 1:1 Ratio with Master A&amp;B as a two-part Base Bloom Nutrient. Adjust PPM higher in later stages of the bloom cycle to desired strength. <b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>Total Nitrogen (N)...........4.90%</li>
 	<li>Soluble Potash (K20)........3.80%</li>
 	<li>Calcium(Ca)....................1.70%</li>
 	<li>Molybdenum(Mo)........0.0008%</li>
</ul>
DERIVED FROM: <i>Calcium Nitrate, Potassium Nitrate, Sodium Molybdate, Amino-Chelated Calcium and Sodium Borate, Amino-Chelated Iron, Amino-Chelated Zinc, Amino-Chelated Manganese, Amino-Chelated Boron, Amino Acid Complex and Organic Acid Complex.</i>",,,Humboldt Master A 2.5 gal,hmh00366,146.24,,0,30.00,lb,True,True,Variant,2.5 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_master_a.jpg
master-a,Master A,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<b><i>4.9-0-3.8</i></b>

<b>HUMBOLDT NUTRIENTS MASTER A&amp;B</b> is a premium two-part amino acid-based fertilizer program designed for flowering plants. The amino acids and organic acid complexes set the Master A&amp;B series apart from your standard base nutrient by making all the macro and micro nutrients more available.

<b>DIRECTIONS:</b>

Use 1:1 Ratio with Master A&amp;B as a two-part Base Bloom Nutrient. Adjust PPM higher in later stages of the bloom cycle to desired strength. <b>GUARANTEED ANALYSIS:</b>
<ul>
 	<li>Total Nitrogen (N)...........4.90%</li>
 	<li>Soluble Potash (K20)........3.80%</li>
 	<li>Calcium(Ca)....................1.70%</li>
 	<li>Molybdenum(Mo)........0.0008%</li>
</ul>
DERIVED FROM: <i>Calcium Nitrate, Potassium Nitrate, Sodium Molybdate, Amino-Chelated Calcium and Sodium Borate, Amino-Chelated Iron, Amino-Chelated Zinc, Amino-Chelated Manganese, Amino-Chelated Boron, Amino Acid Complex and Organic Acid Complex.</i>",,,Humboldt Master A 1 gal,hmh00365,70.20,,0,12.00,lb,True,True,Variant,1 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_master_a.jpg
