Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh00971,ppm-1500-tds-2-142-ms-16-oz,PPM-1500 TDS / 2.142 ms 16 oz,12.5,0.0,304.0,1500 PPM Calibration Sol. 8oz,0.68,3.0,8.02,304.0,1500 PPM Calibration Sol. 8oz,8 Oz,3.0,8.02,0,Nickel City Wholesale Garden Supply,0.68,needs-review,Needs review: close alt 1213 (Δ=0.031),1213.0,Genesis 1413 TDS Solution 16oz,0.648,2900.0,Physan 20™ 16 oz,0.617
hmh00974,ph-200-waterproof-ph-meter-2,PH-200: Waterproof pH Meter,99.0,0.0,3594.0,Ph Up 2.5 Gallon,0.703,1.0,145.0,1046.0,HM pH-200 Meter,1 Box,5.0,69.0,0,Nickel City Wholesale Garden Supply,0.679,needs-review,auto-resolved: alt text similarity,1046.0,HM pH-200 Meter,0.679,2073.0,HM pH-200 Probe Replacement,0.601
,introducing-the-scietetics-coco-8-block-1-5gal,"Introducing the SCIETETICS COCO 8"" BLOCK / 1.5Gal,",4.88,0.0,2624.0,Mother Earth® Coco 1.8 cu.Ft.,0.677,0.0,30.23,2624.0,Mother Earth® Coco 1.8 cu.Ft.,1.8 cu. ft.,0.0,30.23,0,Hawthorne Hydoponics LLC,0.677,needs-review,Verify vs alt 1644 (score 0.617),1644.0,Mother Earth Coco + Perlite Mix,0.617,2454.0,Ionic Soil/Coco Grow Gal. 3-1-5,0.573
,grodan-gro-block-improved-gr22-jumbo-with-hole-6-x-6-x-4-case-of-64,"Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64",5.4,0.0,1459.0,Grodan Gro 6 x 6 x 6 HUGO,0.677,0.0,3.75,1459.0,Grodan Gro 6 x 6 x 6 HUGO,6x6x6,0.0,3.75,0,Hawthorne Hydoponics LLC,0.677,needs-review,Verify vs alt 1460 (score 0.590),1460.0,Grodan Gro 6x6x4 Jumbo,0.59,3434.0,"PARAGRO Jumbo, 6"" x 6""x4""",0.502
hmh00824,1-1-4-grommet-bag-of-10,"1 1/4"" Grommet (bag of 10)",22.0,0.0,788.0,"Grommet 1""",0.677,38.0,1.95,788.0,"Grommet 1""",1 Pc,38.0,1.95,0,Nickel City Wholesale Garden Supply,0.677,needs-review,Needs review: close alt 789 (Δ=0.001),789.0,"Grommet 1 1/4""",0.676,1924.0,Grow Bag 5Gal 25Pk,0.668
,turtle-taffy-auto-seed-8pk,Turtle Taffy Auto – Seed 8pk,50.0,0.0,3560.0,Facefat Strain Auto FEM,0.676,0.0,,3560.0,Facefat Strain Auto FEM,8pk,0.0,,0,@Flowers-HEMP,0.676,needs-review,Verify vs alt 3566 (score 0.600),3566.0,TurtleTaffy 75 day 20%Sat/80%In,0.6,3257.0,"G.M.O. Auto ""OG""",0.471
hmh00037,subculture-m-200gm-bag,SubCulture M 200gm. Bag,39.98,0.0,375.0,SubCulture M 75g,0.675,6.0,18.98,375.0,SubCulture M 75g,,6.0,18.98,0,Sunlight Supply inc.,0.675,needs-review,Needs review: close alt 374 (Δ=0.010),374.0,SubCulture B 75g.,0.665,2666.0,SubCulture-B 75 Gram,0.533
hmh00036,subculture-b-200gm-bag,SubCulture B 200gm. Bag,41.95,0.0,374.0,SubCulture B 75g.,0.675,0.0,18.95,374.0,SubCulture B 75g.,,0.0,18.95,0,Sunlight Supply inc.,0.675,needs-review,Needs review: close alt 375 (Δ=0.000),375.0,SubCulture M 75g,0.675,2666.0,SubCulture-B 75 Gram,0.567
,grow-grease-fermented-vegetative-plant-juice,Grow Grease * Fermented Vegetative Plant Juice,29.97,100.0,3542.0,GREASE CANNABLOOM FERMENTED 250,0.675,0.0,29.95,3542.0,GREASE CANNABLOOM FERMENTED 250,250 ml.,0.0,29.95,0,GEASE,0.675,needs-review,Verify vs alt 3544 (score 0.629),3544.0,Fermented vegetative canna 250,0.629,3605.0,GREASE Fermented Cannabis Kit,0.598
hmh00967,8oz-electrode-storage-solution,8oz electrode storage solution,8.75,0.0,305.0,pH 7.0 Calibration Solution 8oz,0.675,14.0,7.37,305.0,pH 7.0 Calibration Solution 8oz,8 Oz,14.0,7.37,0,Nickel City Wholesale Garden Supply,0.675,needs-review,Verify vs alt 1211 (score 0.629),1211.0,Genesis 1500ppm Solution 8oz,0.629,1212.0,Genesis 1413 TDS Solution 8oz,0.627
hmh00823,1-grommet-bag-of-10,"1"" Grommet (bag of 10)",19.0,0.0,1924.0,Grow Bag 5Gal 25Pk,0.682,0.0,0.37,921.0,Pump Filter Bag Large,1 Pc,12.0,11.24,0,NGW,0.672,needs-review,auto-resolved: alt price proximity,921.0,Pump Filter Bag Large,0.672,788.0,"Grommet 1""",0.657
hmh01858,calnesium-defficiency-correction-supplemnt-6-gal,CALNESIUM Defficiency Correction Supplemnt 6 gal,185.96,0.0,3137.0,Athena Bloom B 0.7-6.5 Gal.,0.673,8.0,45.0,2583.0,G.H. Ripen® 0.5 - 7 - 6 Gal.,gallon,8.0,115.89,0,Hawthorne Hydoponics LLC,0.67,needs-review,auto-resolved: alt price proximity,2583.0,G.H. Ripen® 0.5 - 7 - 6 Gal.,0.67,3283.0,BioBud® 0.5 - 0.1 - 1/--6 Gal.,0.642
hmh01722,plantmax-dual-arc-tube-lamps-2,Plantmax Dual Arc Tube Lamps,159.95,0.0,2649.0,T5 2` Phillips Star Coat 64K,0.669,46.0,10.95,2649.0,T5 2` Phillips Star Coat 64K,2`,46.0,10.95,0,Nickel City Wholesale Garden Supply,0.669,needs-review,Verify vs alt 1451 (score 0.606),1451.0,REG-2 Dual Co2 Regulator,0.606,2252.0,"T5/24"" Sunlite 865 K lamp HO",0.601
hmh00442,humboldt-sticky-foliar-feed-16-oz,Humboldt Sticky Foliar Feed 16 oz,16.0,0.0,2900.0,Physan 20™ 16 oz,0.668,1.0,11.99,2900.0,Physan 20™ 16 oz,16 oz.,1.0,11.99,0,Sunlight Supply inc.,0.668,needs-review,Needs review: close alt 3154 (Δ=0.002),3154.0,ph up 16 oz,0.666,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.656
hmh00856,pulse-start-metal-halide-7000k-for-vegative-growth,"Pulse Start Metal Halide 7,000K for Vegative Growth",59.95,0.0,1485.0,Pulse Start 600w MH 7000k,0.667,4.0,78.15,1485.0,Pulse Start 600w MH 7000k,1 Box,4.0,78.15,0,Nickel City Wholesale Garden Supply,0.667,needs-review,auto-resolved: price proximity,1488.0,Pulse Start 1000w MH 7000k,0.663,2658.0,e-Start Metal Halide 1000 watt,0.654
hmh00621,1-1-4-reservoir-filter,"1 1/4"" reservoir filter",7.59,0.0,729.0,G.H. 20Gal Reservoir Only,0.675,1.0,53.74,1465.0,20gal Reservoir Lid,1 Pc,3.0,39.05,0,NGW,0.666,needs-review,auto-resolved: alt price proximity,1465.0,20gal Reservoir Lid,0.666,727.0,G.H. 5Gal Reservoir Only,0.665
hmh01731,8-pack-of-badboy-ho-t-5-4-ft-triphosphor-bloom-2,8 Pack of BadBoy HO T-5 4 ft Triphosphor Bloom,96.0,0.0,2252.0,"T5/24"" Sunlite 865 K lamp HO",0.665,12.0,9.25,2252.0,"T5/24"" Sunlite 865 K lamp HO",2 ft.,12.0,9.25,0,Nickel City Wholesale Garden Supply,0.665,needs-review,Verify vs alt 2005 (score 0.617),2005.0,Bamboo Stakes 4',0.617,3578.0,AUTO Froot by the Foot/ 70 Day,0.612
,grease-gun-auto-seed-8pk,,,,3560.0,Facefat Strain Auto FEM,0.664,0.0,,3560.0,Facefat Strain Auto FEM,8pk,0.0,,0,@Flowers-HEMP,0.664,needs-review,Verify vs alt  (score 0.567),,Cannabis Seed AUTO,0.567,3579.0,AUTO GMO Auto,0.566
hmh01903,microbiometer-refill-kit,microBIOMETER® Refill Kit,100.0,0.0,439.0,microBIOMETER®Starter kit,0.663,10.0,135.0,439.0,microBIOMETER®Starter kit,10 test,10.0,135.0,0,Nickel City Wholesale Garden Supply,0.663,needs-review,Verify vs alt 2019 (score 0.571),2019.0,Advanced Nutrients Starter Kit,0.571,339.0,Micro Irrigation Kit,0.548
hmh01856,calnesium-defficiency-correction-supplemnt-gal,CALNESIUM Defficiency Correction Supplemnt Gal,57.95,0.0,3091.0,CALNESIUM /Cal & Mag Sup.Gal.,0.662,3.0,57.99,3091.0,CALNESIUM /Cal & Mag Sup.Gal.,gallon,3.0,57.99,0,Nickel City Wholesale Garden Supply,0.662,needs-review,Verify vs alt 3152 (score 0.535),3152.0,Athena Balance (osmoregulation),0.535,3134.0,Athena CaMg Supplement Gal.,0.491
,russet,Russet,29.0,0.0,3355.0,Russet  MITE control.8 oz.,0.661,20.0,29.0,3355.0,Russet  MITE control.8 oz.,8 oz,20.0,29.0,0,Nickel City Wholesale Garden Supply,0.661,needs-review,,,,,,,
hmh01517,hortilux-lu600-watt-htl-en-hps,Hortilux LU600 Watt/HTL/EN HPS,45.5,0.0,3039.0,Hortilux® LU 1000 DE/HTL Double,0.661,7.0,149.95,3039.0,Hortilux® LU 1000 DE/HTL Double,1,7.0,149.95,0,Nickel City Wholesale Garden Supply,0.661,needs-review,auto-resolved: text similarity,3512.0,Hortilux 600W CHM lamp,0.632,1380.0,HORTILUX DE 1000-VS,0.629
,turtle-taffy-auto-seed-8pk,,,,3560.0,Facefat Strain Auto FEM,0.659,0.0,,3560.0,Facefat Strain Auto FEM,8pk,0.0,,0,@Flowers-HEMP,0.659,needs-review,Verify vs alt 3566 (score 0.545),3566.0,TurtleTaffy 75 day 20%Sat/80%In,0.545,3579.0,AUTO GMO Auto,0.535
hmh01709,badboy-ho-t-5-triphosphor-bloom-54w-2900k,BadBoy HO T-5 Triphosphor Bloom 54W 2900K,15.95,0.0,3137.0,Athena Bloom B 0.7-6.5 Gal.,0.656,8.0,45.0,3137.0,Athena Bloom B 0.7-6.5 Gal.,gallon,8.0,45.0,0,Athena,0.656,needs-review,auto-resolved: price proximity,3281.0,Athena Bloom A 5 Gal,0.654,3282.0,Athena Bloom B 5 Gal,0.654
hmh00970,ppm-1500-tds-2-142-ms-8-oz,PPM-1500 TDS / 2.142 ms 8 oz,8.75,0.0,304.0,1500 PPM Calibration Sol. 8oz,0.655,3.0,8.02,304.0,1500 PPM Calibration Sol. 8oz,8 Oz,3.0,8.02,0,Nickel City Wholesale Garden Supply,0.655,needs-review,auto-resolved: stronger numeric overlap,1212.0,Genesis 1413 TDS Solution 8oz,0.636,3430.0,Terp Lock  62% 1/8 oz.,0.621
,gummibears-auto-seed-8pk,Gummibears Auto-Seed 8pk,50.0,0.0,3560.0,Facefat Strain Auto FEM,0.666,0.0,,3563.0,Gummibears 41.2% Day-50/50-11G.,12 gram,0.0,50.0,0,@Flowers-HEMP,0.653,needs-review,auto-resolved: alt price proximity,3563.0,Gummibears 41.2% Day-50/50-11G.,0.653,3582.0,G.M.O. X MendoBreath/ Auto,0.494
hmh00766,trimpro-rotor-work-station-w-rotor,TRIMPRO ROTOR Work Station w/ Rotor,2050.0,0.0,2347.0,Trimpro Rotor w/ Workstation,0.651,3.0,1754.61,2347.0,Trimpro Rotor w/ Workstation,2 Boxes,3.0,1754.61,0,Nickel City Wholesale Garden Supply,0.651,needs-review,Verify vs alt 419 (score 0.614),419.0,Trimpro Rotor,0.614,423.0,Trimpro w/ Workstation GM,0.484
,bio365-bioflower-nutrient-dense-mix-1-5cu-ft-bag-blend-of-fine-coir-coarse-peat-super-coarse-perlite,"bio365™ BIOFLOWER™ Nutrient Dense Mix - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite",35.99,0.0,3383.0,bio365™ BIOBLEND™ - 1.5cu ft,0.672,33.0,29.99,3382.0,bio365™ BIOFLOWER,1.5 cu. ft.,1.0,33.99,0,BFG,0.651,needs-review,auto-resolved: alt price proximity,3382.0,bio365™ BIOFLOWER,0.651,3381.0,bio365™ BIOALL,0.548
,botanicare-organicare-true-earth-potting-mix-o-m-r-i,Botanicare Organicare True Earth Potting Mix (O.M.R.I.),20.5,0.0,2209.0,Organicare True Earth PotMix1.7,0.65,151.0,20.5,2209.0,Organicare True Earth PotMix1.7,1.75 cu ft.,151.0,20.5,0,Hawthorne Hydoponics LLC,0.65,needs-review,Verify vs alt 2969 (score 0.578),2969.0,D.T.Earth Vegan Mix 3-2-2 6lb.,0.578,1644.0,Mother Earth Coco + Perlite Mix,0.511
hmh01708,315-chm-4k-greenpower-luminaires,315 CHM 4K GREENPOWER LUMINAIRES,89.0,0.0,3258.0,315 Supreme-Lux Flower 4K lamp,0.65,10.0,99.99,3258.0,315 Supreme-Lux Flower 4K lamp,315,10.0,99.99,0,lDL Wholesale,0.65,needs-review,Verify vs alt 2888 (score 0.510),2888.0,D-Papillon 315W FULL SPECTRUM,0.51,3512.0,Hortilux 600W CHM lamp,0.213
hmh01855,calnesium-defficiency-correction-supplemnt-qt,CALNESIUM Defficiency Correction Supplemnt Qt.,19.95,0.0,3090.0,CALNESIUM /Cal & Mag Sup.Qt.,0.649,7.0,20.99,3090.0,CALNESIUM /Cal & Mag Sup.Qt.,qt.,7.0,20.99,0,Nickel City Wholesale Garden Supply,0.649,needs-review,Verify vs alt 1539 (score 0.465),1539.0,CALNESIUM /Cal & Mag Sup 2.5 G,0.465,2425.0,Decision Qt,0.451
,cri-series-dli-cri-series-630w-cmh-240v,,,,2620.0,DLI JOULE-Series 1000W 400V D/E,0.644,2.0,499.0,2620.0,DLI JOULE-Series 1000W 400V D/E,120/240,2.0,499.0,0,Nickel City Wholesale Garden Supply,0.644,needs-review,Verify vs alt 3368 (score 0.493),3368.0,Series LED Multilayer 600 FS-DC,0.493,2607.0,APEX-DLI Toplighting LED,0.486
,scietetics-ful-v-tech-element-transfer-system-55-gallon,Scietetics Ful V Tech Element Transfer System 55 Gallon,2999.0,8.0,471.0,Ebb & Gro 55Gal Reservoir,0.643,2.0,112.36,471.0,Ebb & Gro 55Gal Reservoir,Drum,2.0,112.36,0,Nickel City Wholesale Garden Supply,0.643,needs-review,Verify vs alt 3610 (score 0.554),3610.0,"Ful acids""V""TECH  fulvic acids",0.554,3511.0,Rhizium element tranferr 2.5Ga.,0.512
hmh00833,4-76-gallon-bucket-no-handle,4.76 Gallon Bucket - No Handle,7.95,0.0,2398.0,5 Gal. Bucket,0.642,81.0,11.99,2398.0,5 Gal. Bucket,1 Pc,81.0,11.99,0,Sunlight Supply inc.,0.642,needs-review,auto-resolved: price proximity,3658.0,Agrowlyte Gallon 4 to 1 Wash,0.626,1363.0,Bubble bucket kit,0.609
,introducing-the-scietetics-coco-8-block-1-5gal,,,,2624.0,Mother Earth® Coco 1.8 cu.Ft.,0.64,0.0,30.23,2624.0,Mother Earth® Coco 1.8 cu.Ft.,1.8 cu. ft.,0.0,30.23,0,Hawthorne Hydoponics LLC,0.64,needs-review,Verify vs alt 1644 (score 0.579),1644.0,Mother Earth Coco + Perlite Mix,0.579,2263.0,Big Mama  8 in x 8 in x 8  1 pi,0.558
hmh01713,eye-hortilux-e-start-metal-halide-lamps-2,Eye Hortilux e-Start Metal Halide Lamps,50.0,0.0,2649.0,T5 2` Phillips Star Coat 64K,0.64,46.0,10.95,2649.0,T5 2` Phillips Star Coat 64K,2`,46.0,10.95,0,Nickel City Wholesale Garden Supply,0.64,needs-review,auto-resolved: price proximity,1744.0,Lighting Start 2.5 GAL.,0.626,3519.0,Lighting Start 2.5 Gallon,0.625
,ac-wsa20-b-automatic-water-sprayer-2-liter,"AC-WSA20-B Automatic Water Sprayer, 2-Liter",29.99,0.0,3369.0,Jacto-8C Backpack Sprayer -2Gal,0.64,0.0,264.0,3369.0,Jacto-8C Backpack Sprayer -2Gal,2 gallon,0.0,264.0,0,BFG,0.64,needs-review,Verify vs alt 2347 (score 0.511),2347.0,Trimpro Rotor w/ Workstation,0.511,3068.0,360 Trigger Sprayer,0.361
,gummibears-auto-seed-8pk,,,,3560.0,Facefat Strain Auto FEM,0.635,0.0,,3560.0,Facefat Strain Auto FEM,8pk,0.0,,0,@Flowers-HEMP,0.635,needs-review,Verify vs alt 3563 (score 0.598),3563.0,Gummibears 41.2% Day-50/50-11G.,0.598,3579.0,AUTO GMO Auto,0.545
,self-watering-fabric-pot-base-4-pack,"Self-Watering Fabric Pot Base, 4-Pack",25.13,0.0,2876.0,Square Plastic Pot Black 4 in,0.632,10.0,0.28,2876.0,Square Plastic Pot Black 4 in,"4""",10.0,0.28,0,Sunlight Supply inc.,0.632,needs-review,auto-resolved: text similarity,1188.0,"Cow Pot 4""  /12 per",0.619,3422.0,"1/4"" TUBING BARBED tee (100/pk)",0.599
hmh00855,1000-w-hps-alto-agrolite-xt-140000-lumens,1000 W HPS Alto Agrolite XT 140000 lumens,99.95,0.0,1493.0,Phillips Agrolite XT 1000w,0.632,16.0,79.95,1493.0,Phillips Agrolite XT 1000w,1 Box,16.0,79.95,0,Nickel City Wholesale Garden Supply,0.632,needs-review,auto-resolved: price proximity,1504.0,Plantmax 1000w HPS,0.631,1503.0,Plantmax 600w HPS,0.628
hmh00599,plantmax-dual-arc-tube-lamps,Plantmax Dual Arc Tube Lamps,55.0,0.0,3049.0,GREENPOWERLUMINAIRES 630 Remote,0.631,9.0,260.0,3049.0,GREENPOWERLUMINAIRES 630 Remote,630 CMH,9.0,260.0,0,Nickel City Wholesale Garden Supply,0.631,needs-review,Verify vs alt 3333 (score 0.564),3333.0,iSunlight® T5 Bloom LED Lamps,0.564,1494.0,Plantmax Dual Arc 1000w,0.474
hmh01633,e-papillon-600-watt-240v-w-lamp-2,E-Papillon 600 Watt 240V. W / Lamp,199.0,0.0,3512.0,Hortilux 600W CHM lamp,0.632,0.0,99.0,2646.0,Hortilux Blue MH Lamp - 600 Wat,,4.0,139.0,0,Nickel City Wholesale Garden Supply,0.631,needs-review,auto-resolved: alt price proximity,2646.0,Hortilux Blue MH Lamp - 600 Wat,0.631,1524.0,SE600W Ceramic HPS lamp Kit,0.628
hmh00774,vortex-4-in-172-cfm,"Vortex 4 in., 172 cfm",168.95,0.0,3419.0,FloraFlex 4 in - 6 in Stacker,0.648,200.0,1.23,2119.0,"Can Lite 4"" 225 cfm",1 Box,10.0,149.95,0,Nickel City Wholesale Garden Supply,0.622,needs-review,auto-resolved: alt price proximity,2119.0,"Can Lite 4"" 225 cfm",0.622,1099.0,"CAN Fan 4""",0.591
,scietetics-magcal,Scietetics MagCal,24.95,0.0,,,,,,,,,0.0,,0,,,no-match,No match,,,,,,
,chemdog-feminized-5-seed,CHEMDOG ( feminized ) 5 seed,45.0,0.0,,,,,,,,,0.0,,0,,,no-match,No match,,,,,,
,chemdog-feminized-5-seed,,,,,,,,,,,,0.0,,0,,,no-match,No match,,,,,,
,athena-grow-a,,,,,,,,,,,,0.0,,0,,,no-match,No match,,,,,,
hmh01199,aquaspinners,AquaSpinners,1.15,0.0,,,,,,,,,0.0,,0,,,no-match,No match,,,,,,
hmh01200,aquaspinners-2,AquaSpinners,1.15,0.0,,,,,,,,,0.0,,0,,,no-match,No match,,,,,,
