Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh00338,ton-o-bud-1-kg,Ton O Bud 1 kg,151.99,0,1607,Ton O Bud 1kg 0-49-32,1.405,23,151.99,1607,Ton O Bud 1kg 0-49-32,1 Kg,23,151.99,0,Nickel City Wholesale Garden Supply,1.405,auto-high,,3261,Ton O Bud 20 liter,0.983,2291,Liquid Ton-O-Bud Lt.0-10-6,0.783
hmh00913,tnc-1-4-hp-1250-gph,TNC 1/4 hp / 1250 gph,244.50,0,835,TNC Inline Water Pump,0.976,3,179.21,835,TNC Inline Water Pump,1 Box,3,179.21,0,Nickel City Wholesale Garden Supply,0.976,auto-high,,2078,Ecoplus 240 3/4HP Pump,0.700,2077,Ecoplus 230 1/2HP Pump,0.693
hmh01137,the-root-pouch-35-gallon-w-handle,The Root Pouch 35 Gallon w/ Handle,25.71,0,2032,Root Pouch 35gal,1.044,0,16.89,2032,Root Pouch 35gal,1 Pc,0,16.89,0,NGW,1.044,auto-high,,636,Gro Pro Root Master 35,0.640,2027,Root Pouch 10gal,0.583
,teaming-with-fungi-the-organic-growers-guide-to-mycorrhizae,TEAMING WITH FUNGI The Organic Growers Guide to Mycorrhizae,24.95,0,3071,Teaming with Fungi,0.550,7,24.95,,,,0,,0,,0.550,low-score,Ambiguous: Δ=0.083,3196,Cannabis Growers Handbook,0.467,3304,Teaming with Bacteria by Jeff L,0.414
hmh00558,timemist-plus-programmable-dispenser-2,TimeMist Plus Programmable Dispenser,74.95,0,998,Timemist Dispenser,0.985,3,50.78,998,Timemist Dispenser,1 Pc,3,50.78,0,NGW,0.985,auto-high,,2901,Pump Dispenser 1 oz For 2.5 Gal,0.665,1512,Clean Air Purge l 3.2oz,0.633
hmh01138,the-root-pouch-45-gallon-w-handle,The Root Pouch 45 Gallon w/ Handle,28.26,0,2033,Root Pouch 45gal,1.044,24,18.69,2033,Root Pouch 45gal,1 Pc,24,18.69,0,NGW,1.044,auto-high,,2873,45 mesh 5 gallon bag,0.707,2027,Root Pouch 10gal,0.583
hmh00758,trimbox,TRIMBOX,895.00,0,430,Trimbox Bag Replacement,0.596,0,38.12,,,,0,,0,,0.596,low-score,Ambiguous: Δ=0.070,428,Trimbox,0.526,,,
hmh01092,tiger-bloom-liquid-plant-food-1-gal,Tiger Bloom Liquid Plant Food (1 gal),66.95,0,325,Tiger Bloom 2 - 8 - 4 Gal,1.107,31,104.29,325,Tiger Bloom 2 - 8 - 4 Gal,1 Gal,31,104.29,0,NGW,1.107,auto-high,,91,Liquid Kool Bloom Gal,0.964,3501,N.C.R Bloom 1 gallon,0.957
hmh01140,the-root-pouch-100-gallon-w-handle,The Root Pouch 100 Gallon w/ Handle,36.33,0,2035,Root Pouch 100gal,1.044,23,26.88,2035,Root Pouch 100gal,1 Pc,23,26.88,0,NGW,1.044,auto-high,,2027,Root Pouch 10gal,0.702,3508,115 Gallon Reservoir Lid - W,0.610
hmh00762,trimbox-replacement-grate,TRIMBOX replacement grate,48.00,0,430,Trimbox Bag Replacement,0.810,0,38.12,430,Trimbox Bag Replacement,1 Pc,0,38.12,0,Nickel City Wholesale Garden Supply,0.810,auto-high,,424,Trimpro Replacement GM,0.705,1950,pH-3 Replacement Probe,0.542
hmh01131,the-root-pouch-7-gallon,The Root Pouch 7 Gallon,3.59,0,2026,Root Pouch 7gal,1.001,604,5.36,2026,Root Pouch 7gal,1 Pc,604,5.36,0,NGW,1.001,auto-high,,3583,Classis 2800/ 7 Gallon,0.835,3585,Classic 2800 /7 gallon,0.835
hmh00559,timemist-purge-i-3-2-oz,TimeMist Purge I - 3.2 oz,15.95,0,1512,Clean Air Purge l 3.2oz,1.128,20,15.59,1512,Clean Air Purge l 3.2oz,3.2 Oz,20,15.59,0,Nickel City Wholesale Garden Supply,1.128,auto-high,,2978,pure 3 way 32 oz.,0.692,3249,CandyFlip 60%S/40%I-28%,0.611
hmh00340,the-hammer-100-gm,The Hammer 100 gm,169.95,0,1612,The Hammer 100g,0.706,4,166.13,1612,The Hammer 100g,100 g,4,166.13,0,Nickel City Wholesale Garden Supply,0.706,needs-review,Verify vs alt 1605 (score 0.569),1605,Ton O Bud 100gm. 0-49-32,0.569,1799,SURGE PLUS 350 Gm,0.568
hmh00582,tds-monitor-dm-2-industrial-dual-tds-monitor,TDS Monitor DM-2 Industrial Dual TDS Monitor,75.00,0,1012,DM-2 Inline TDS Monitor,0.861,4,73.31,1012,DM-2 Inline TDS Monitor,1 Pc,4,73.31,0,Nickel City Wholesale Garden Supply,0.861,auto-high,,1451,REG-2 Dual Co2 Regulator,0.586,1229,IR-2 Interfacing Relay/Dual Pow,0.510
hmh00931,timer-frequency-duration-photo-eye,Timer/frequency& duration / photo-eye,305.00,0,1225,CST-1P Chrono Seqential Photo,0.479,2,125.00,,,,0,,0,,0.479,low-score,Ambiguous: Δ=0.003,989,CO2 Controller/Monitor/photo I,0.476,1215,CYC-4P Cycle Timer w/ Photo,0.447
hmh01785,the-ozone-generator,"The Ozone Generator 5,000 cu.ft.",120.00,0,3047,"Ozone Generator 5,500 cu.Ft.",1.344,2,179.00,3047,"Ozone Generator 5,500 cu.Ft.","5,500 cu ft.",2,179.00,0,Nickel City Wholesale Garden Supply,1.344,auto-high,,3324,"airoclean420 XL 5,000 cu.ft.",0.886,3381,bio365™ BIOALL,0.742
hmh01134,the-root-pouch-20-gallon-w-handle,The Root Pouch 20 Gallon w/ Handle,13.01,0,2029,Root Pouch 20gal,1.044,20,9.95,2029,Root Pouch 20gal,1 Pc,20,9.95,0,NGW,1.044,auto-high,,1721,Botanicare 20 Gallon Reservoir,0.723,2952,Guano Washing machine 20 gal.,0.643
hmh01139,the-root-pouch-65-gallon-w-handle,The Root Pouch 65 Gallon w/ Handle,30.20,0,2034,Root Pouch 65gal,1.044,24,21.89,2034,Root Pouch 65gal,1 Pc,24,21.89,0,NGW,1.044,auto-high,,2027,Root Pouch 10gal,0.583,2022,Root Pouch 1gal,0.577
hmh00339,the-hammer-20-gm,The Hammer 20 gm,41.01,0,1611,The Hammer 20g,0.694,24,39.05,1611,The Hammer 20g,20 g,24,39.05,0,Nickel City Wholesale Garden Supply,0.694,needs-review,Verify vs alt 1799 (score 0.572),1799,SURGE PLUS 350 Gm,0.572,688,sub culture M 600 gm,0.500
hmh01091,tiger-bloom-liquid-plant-food-1-qt,Tiger Bloom Liquid Plant Food (1 qt),21.95,0,324,Tiger Bloom2 - 8 - 4 Qt,1.039,13,30.29,324,Tiger Bloom2 - 8 - 4 Qt,1 Qt,13,30.29,0,NGW,1.039,auto-high,,90,Liquid Kool Bloom Qt,0.963,325,Tiger Bloom 2 - 8 - 4 Gal,0.883
hmh01135,the-root-pouch-25-gallon-w-handle,The Root Pouch 25 Gallon w/ Handle,14.80,0,2030,Root Pouch 25gal,1.044,48,11.89,2030,Root Pouch 25gal,1 Pc,48,11.89,0,NGW,1.044,auto-high,,2874,25 mesh bubble bag 5 gallon,0.659,2027,Root Pouch 10gal,0.583
hmh01652,terpinator-0-0-4-gallon,Terpinator 0 - 0 - 4 Gallon,66.95,0,3138,Athena Grow A 4-0-1 Gal.,1.025,4,45.00,3138,Athena Grow A 4-0-1 Gal.,gallon,4,45.00,0,Athena,1.025,auto-high,,3136,Athena Bloom A 4-0-5 Gal.,0.856,1659,Armor Si™ 0 - 0 - 4/2.5 G,0.814
hmh00507,texas-controller-16-units,Texas Controller 16 units,258.15,0,490,Texas Controller,0.930,1,270.44,490,Texas Controller,1 Box,1,270.44,0,Nickel City Wholesale Garden Supply,0.930,auto-high,,470,Ebb & Gro Controller Unit,0.550,1937,Monster Controller Only,0.522
hmh00972,tds-3-handheld-meter-with-carrying-case-2,TDS-3 Handheld Meter With Carrying Case,39.95,0,1047,TDS-3 Handheld Meter,0.933,16,39.05,1047,TDS-3 Handheld Meter,1 Pc,16,39.05,0,Nickel City Wholesale Garden Supply,0.933,auto-high,,1048,CW-503 pH-3 Handheld Meter,0.565,1012,DM-2 Inline TDS Monitor,0.511
hmh01127,the-root-pouch-1-gallon,The Root Pouch 1 Gallon,1.00,0,2022,Root Pouch 1gal,1.009,497,2.20,2022,Root Pouch 1gal,1 Pc,497,2.20,0,NGW,1.009,auto-high,auto-resolved: price proximity,2023,Root Pouch 2gal,1.009,2024,Root Pouch 3gal,1.009
hmh00818,the-rack-collapsible-drying-system-2,The Rack- Collapsible Drying System,29.95,0,514,HERBAL DRYING RACK 4 Tier,0.970,39,39.95,514,HERBAL DRYING RACK 4 Tier,1 Pc,39,39.95,0,Nickel City Wholesale Garden Supply,0.970,auto-high,,2994,Drying Rack Scale,0.664,1357,Rack Tray 2 ft x 4 ft,0.593
hmh00001,teaming-with-microbes,Teaming with Microbes,24.95,0,213,Teaming With Microbes,1.262,10,24.39,213,Teaming With Microbes,Book,10,24.39,0,Nickel City Wholesale Garden Supply,1.262,auto-high,,938,MAMMOTH MICROBES 500ml,0.679,939,MAMMOTH MICROBES 4 oz.,0.679
,teaming-with-nutrients,Teaming with Nutrients,24.95,0,3304,Teaming with Bacteria by Jeff L,0.810,5,25.95,3304,Teaming with Bacteria by Jeff L,,5,25.95,0,Nickel City Wholesale Garden Supply,0.810,auto-high,,213,Teaming With Microbes,0.712,2491,Teaming With Nutrients,0.600
hmh01651,terpinator-0-0-4-qt,Terpinator 0 - 0 - 4 Qt.,19.95,0,1430,Purpinator 0-2-4/qt.,1.056,0,22.97,1430,Purpinator 0-2-4/qt.,quart,0,22.97,0,Hawthorne Hydoponics LLC,1.056,auto-high,,3510,Rhizium1.6-0.7-4.5 qt.,0.927,2898,Terpinator 0 - 0 - 4-Qt.,0.801
hmh00887,solarmax-400w-mht-veg-conversion-w-32000-lumens,"SolarMax 400W. MHT veg/Conversion w/32,000 Lumens",39.00,0,1475,Solarmax 400w MH Veg Conversion,1.184,18,111.39,1475,Solarmax 400w MH Veg Conversion,1 Box,18,111.39,0,Nickel City Wholesale Garden Supply,1.184,auto-high,,1476,Solarmax 600w MH Veg Conversion,1.046,1477,Solarmax 1000w MH Veg Conversio,0.996
,spray-n-grow-16oz,Spray N Grow 16oz.,12.50,0,3301,Spray & Grow 16 oz,0.891,12,22.55,3301,Spray & Grow 16 oz,16 oz,12,22.55,0,Nickel City Wholesale Garden Supply,0.891,auto-high,,344,Spider Mite Knockout 16oz,0.726,3302,Spray-N-Grow Micronutrients32oz,0.671
,super-lemon-haze-x-rs11-feminised-5-seed,Super Lemon Haze x RS11 (Feminised) -5 Seed,70.00,0,3647,Super Clean Neem Oil - 8oz,0.283,3,22.99,,,,0,,0,,0.283,low-score,Ambiguous: Δ=0.020,1781,"Bond 8'x1"" bamboo super pole",0.263,3547,SUPER Canna Laco Serum 250 ml,0.253
,super-lemon-haze-x-rs11-feminised-5-seed,,,,1857,Super Double B+ 500ml,0.316,4,22.98,,,,0,,0,,0.316,low-score,Ambiguous: Δ=0.025,1961,Haze Auto x White Widow Auto,0.291,3023,"Super Sprout Neop Insert 2""blue",0.290
,super-lemon-haze-x-rs11-feminised-5-seed,,,,1857,Super Double B+ 500ml,0.316,4,22.98,,,,0,,0,,0.316,low-score,Ambiguous: Δ=0.025,1961,Haze Auto x White Widow Auto,0.291,3023,"Super Sprout Neop Insert 2""blue",0.290
hmh01469,summer-2-5-gallon,Summer 2.5 Gallon,110.74,0,2677,Summer Shift  2.5 gal,1.300,2,120.70,2677,Summer Shift  2.5 gal,2.5 gal,2,120.70,0,Nickel City Wholesale Garden Supply,1.300,auto-high,,2678,Summer Shift 5 gal,1.195,3502,N.C.R. Bloom 2.5 Gallon,0.984
hmh01064,tarantula-beneficial-bacteria-130-g,Tarantula Beneficial Bacteria (130 g),56.82,0,229,Tarantula 130g,1.432,3,57.30,229,Tarantula 130g,130 G,3,57.30,0,Advanced Nutrients,1.432,auto-high,,243,Tarantula 50g,1.068,269,Piranha 130g,0.677
hmh00328,suck-it-up-4-liter,Suck it Up 4 liter,75.91,0,1584,Suck it Up 4L,0.903,0,78.10,1584,Suck it Up 4L,4 Lt,0,78.10,0,Nickel City Wholesale Garden Supply,0.903,auto-high,,1583,Suck it Up Lt,0.593,121,pH Up Dry 4lb,0.575
,super-lemon-haze-feminised-lemon-skunk-x-super-silver-haze-5-seed,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze 5- Seed,50.00,0,2439,Can Small Storage Bag,0.462,116,0.57,,,,0,,0,,0.462,low-score,High stock (~116) - manual confirmation,3202,Hortilux Silver 600 E Ballast,0.255,3603,SUPER GREASE CANNASUPER LABS,0.219
hmh00580,tall-boy-de-chlorinator-sediment-filter,Tall Boy De-Chlorinator & Sediment Filter,115.00,0,298,Tall Boy De-Chlor & Sediment,1.014,2,179.81,298,Tall Boy De-Chlor & Sediment,1 Box,2,179.81,0,NGW,1.014,auto-high,,297,Small Boy De-Chlor & Sediment,0.920,1439,Tall Boy Upgraded w/ KDF85,0.877
hmh00885,solarmax-600w-hps-w-95000-lumens,"SolarMax 600W. HPS W/ 95,000 Lumens",29.00,0,1473,Solarmax 600w HPS,1.274,13,80.11,1473,Solarmax 600w HPS,1 Box,13,80.11,0,Nickel City Wholesale Garden Supply,1.274,auto-high,,1503,Plantmax 600w HPS,1.214,1474,Solarmax 400w HPS,1.085
,spray-n-grow-micronutrients-8-oz,Spray-N-Grow Micronutrients 8 oz,11.99,0,855,Spray-n-Grow 8oz,1.224,6,14.99,855,Spray-n-Grow 8oz,8 Oz,6,14.99,0,NGW,1.224,auto-high,,3301,Spray & Grow 16 oz,1.097,3302,Spray-N-Grow Micronutrients32oz,0.851
,super-lemon-haze-x-gmo-feminised-5-seed,Super Lemon Haze x GMO (Feminised) -5 Seed,70.00,0,3647,Super Clean Neem Oil - 8oz,0.286,3,22.99,,,,0,,0,,0.286,low-score,Ambiguous: Δ=0.006,3579,AUTO GMO Auto,0.279,1781,"Bond 8'x1"" bamboo super pole",0.259
,super-lemon-haze-x-gmo-feminised-5-seed,,,,1857,Super Double B+ 500ml,0.319,4,22.98,,,,0,,0,,0.319,low-score,Ambiguous: Δ=0.022,3579,AUTO GMO Auto,0.297,3023,"Super Sprout Neop Insert 2""blue",0.292
hmh01529,small-5-gallon-replacement-bag,Small 5 Gallon Replacement Bag,70.00,0,2873,45 mesh 5 gallon bag,1.034,4,28.99,2873,45 mesh 5 gallon bag,,4,28.99,0,Nickel City Wholesale Garden Supply,1.034,auto-high,,3525,Payload 3-Bag 5 Gallon kit,0.959,2874,25 mesh bubble bag 5 gallon,0.932
,small-5-gallon-replacement-bag,,,,2873,45 mesh 5 gallon bag,1.086,4,28.99,2873,45 mesh 5 gallon bag,,4,28.99,0,Nickel City Wholesale Garden Supply,1.086,auto-high,,963,Grow Bag 5Gal,1.003,2874,25 mesh bubble bag 5 gallon,0.968
,small-5-gallon-replacement-bag,,,,2873,45 mesh 5 gallon bag,1.086,4,28.99,2873,45 mesh 5 gallon bag,,4,28.99,0,Nickel City Wholesale Garden Supply,1.086,auto-high,,963,Grow Bag 5Gal,1.003,2874,25 mesh bubble bag 5 gallon,0.968
hmh01063,tarantula-beneficial-bacteria-50-g,Tarantula Beneficial Bacteria (50 g),32.48,0,243,Tarantula 50g,1.427,1,32.75,243,Tarantula 50g,50 g,1,32.75,0,Advanced Nutrients,1.427,auto-high,,229,Tarantula 130g,1.068,2153,Tarantula Liquid 500ml,0.661
hmh00513,sunsoaker-parabolic-reflector-w-horizonal-socket-bracket,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket,99.00,0,760,"Sun Soaker 48"" Parabolic",0.689,11,130.99,760,"Sun Soaker 48"" Parabolic",1 Box,11,130.99,0,Nickel City Wholesale Garden Supply,0.689,needs-review,Verify vs alt 757 (score 0.503),757,"Ultragrow A/C 6""",0.503,758,"Ultragrow A/C 8""",0.503
,spin-pro-wire-replacments,Spin Pro Wire Replacments,17.95,0,1885,PRO REPLACMENT charcoal 15lb,0.697,4,49.95,1885,PRO REPLACMENT charcoal 15lb,15 lb,4,49.95,0,Nickel City Wholesale Garden Supply,0.697,needs-review,Verify vs alt 2051 (score 0.523),2051,Spinpro Replacement Wires,0.523,3399,Athena Pro Grow 10 lb.,0.462
,spin-pro-wire-replacments,,,,1885,PRO REPLACMENT charcoal 15lb,0.575,4,49.95,,,,0,,0,,0.575,low-score,Ambiguous: Δ=0.105,1141,Pre-Filter PRO 75,0.470,1142,Pre-Filter PRO 50,0.470
,super-bud-feminised-big-bud-x-skunk-photo-5-seed,Super Bud (Feminised) Big Bud x Skunk Photo. 5 Seed,40.00,0,3097,FoxFarm Big Bloom 2.5 Gallon,0.614,0,167.49,,,,0,,0,,0.614,low-score,Ambiguous: Δ=0.032,1675,Fox Farm Big Bloom 5Gal,0.581,3005,FoxFarm Bloom 0 - 0.5 - 0.7 gal,0.576
,super-bud-feminised-big-bud-x-skunk-photo-5-seed,,,,1675,Fox Farm Big Bloom 5Gal,0.616,2,236.00,,,,0,,0,,0.616,low-score,Ambiguous: Δ=0.008,1660,Bud boom qt 0-6-5,0.609,3005,FoxFarm Bloom 0 - 0.5 - 0.7 gal,0.606
hmh00889,solarmax-1000w-mht-veg-conversion-w-90000-lumens,"SolarMax 1000W. MHT veg/Conversion w/ 90,000 Lumens",135.95,0,1477,Solarmax 1000w MH Veg Conversio,1.124,12,128.98,1477,Solarmax 1000w MH Veg Conversio,1 Box,12,128.98,0,Nickel City Wholesale Garden Supply,1.124,auto-high,,1475,Solarmax 400w MH Veg Conversion,1.043,1476,Solarmax 600w MH Veg Conversion,1.043
hmh00886,solarmax-1000w-hps-w-147000-lumens,"SolarMax 1000W. HPS w/ 147,000 Lumens",39.00,0,1472,Solarmax 1000w HPS,1.268,14,118.28,1472,Solarmax 1000w HPS,1 Box,14,118.28,0,Nickel City Wholesale Garden Supply,1.268,auto-high,,1504,Plantmax 1000w HPS,1.154,1473,Solarmax 600w HPS,1.078
hmh00891,smmh1000wv-solarmax-1000w-mht-metal-hailde-veg-85000-lumens,"SMMH1000WV SolarMax 1000W MHT Metal Hailde Veg. 85,000 Lumens",123.95,0,1480,Solarmax Gold 1000w MH,0.904,2,128.98,1480,Solarmax Gold 1000w MH,1 Box,2,128.98,0,Nickel City Wholesale Garden Supply,0.904,auto-high,auto-resolved: text similarity,1478,Solarmax 1000w MH,0.881,1477,Solarmax 1000w MH Veg Conversio,0.857
hmh00953,tall-boy-blue-carbon-replacement-filter,TALL BOY BLUE CARBON REPLACEMENT FILTER,31.00,0,1027,Carbon Filter Tall Boy/Blue,1.204,2,30.30,1027,Carbon Filter Tall Boy/Blue,1 Pc,2,30.30,0,Nickel City Wholesale Garden Supply,1.204,auto-high,,1028,Sediment Filter Tall Boy/Blue,1.011,1006,Tall Boy KDF85 Carbon Filter,0.883
hmh01463,spring-gallon,Spring Gallon,56.60,0,2418,Spring Green Gal,1.041,18,61.70,2418,Spring Green Gal,1 Gal,18,61.70,0,Nickel City Wholesale Garden Supply,1.041,auto-high,auto-resolved: price proximity,1739,Spring Green 15 Gal.,1.040,2675,Spring Green 2.5 gal,1.039
hmh00952,tall-boy-blue-sediment-replacement,TALL BOY BLUE SEDIMENT REPLACEMENT,14.00,0,1028,Sediment Filter Tall Boy/Blue,1.167,6,13.69,1028,Sediment Filter Tall Boy/Blue,1 Pc,6,13.69,0,Nickel City Wholesale Garden Supply,1.167,auto-high,,1027,Carbon Filter Tall Boy/Blue,0.972,298,Tall Boy De-Chlor & Sediment,0.726
hmh00849,snapture-dovetail,Snapture Dovetail,3.79,0,493,SnapStand Dovetail 90 Degree,0.405,20,3.70,,,,0,,0,,0.405,low-score,High stock (~20) - manual confirmation,,,,,,
,skywalker-auto-skywalker-og-x-gelato-41-auto-5-seed,Skywalker Auto Skywalker OG x Gelato #41 Auto 5 seed,70.00,0,3257,"G.M.O. Auto ""OG""",0.595,0,50.00,,,,0,,0,,0.595,low-score,Ambiguous: Δ=0.050,3571,GELATO #41 @Flowers 32%,0.545,3535,Gelato #41 Simi FullTerm 11 G.,0.444
,skywalker-auto-skywalker-og-x-gelato-41-auto-5-seed,,,,3257,"G.M.O. Auto ""OG""",0.690,0,50.00,3257,"G.M.O. Auto ""OG""",8 pk,0,50.00,0,@Flowers-HEMP,0.690,needs-review,Needs review: close alt 3571 (Δ=0.022),3571,GELATO #41 @Flowers 32%,0.668,3535,Gelato #41 Simi FullTerm 11 G.,0.531
,super-lemon-haze-feminised-lemon-skunk-x-super-silver-haze5-seed,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze5 Seed,50.00,0,3202,Hortilux Silver 600 E Ballast,0.345,1,249.00,,,,0,,0,,0.345,low-score,Ambiguous: Δ=0.017,3603,SUPER GREASE CANNASUPER LABS,0.328,3023,"Super Sprout Neop Insert 2""blue",0.327
,super-lemon-haze-feminised-lemon-skunk-x-super-silver-haze5-seed,,,,3023,"Super Sprout Neop Insert 2""blue",0.421,89,0.35,,,,0,,0,,0.421,low-score,High stock (~89) - manual confirmation,3647,Super Clean Neem Oil - 8oz,0.415,362,Super Spreader Large,0.401
hmh01439,sunblaster-25-watt-green-visual-lamp-standard-socket,SunBlaster 25 watt green Visual lamp-standard socket,9.88,0,2979,"Sunblaster 18"" lamp",0.533,1,8.95,,,,0,,0,,0.533,low-score,Ambiguous: Δ=0.056,3660,125 watt Sunblaster CFL,0.477,2492,Sunblaster Green 26w,0.414
hmh01705,sunblaster-200w-cf-6400k-2,Sunblaster 200W CF 6400k,109.95,0,1734,Sunblaster CFL 200w 6400k,0.686,4,49.95,1734,Sunblaster CFL 200w 6400k,1 Box,4,49.95,0,Nickel City Wholesale Garden Supply,0.686,needs-review,auto-resolved: price proximity,3076,SunBlaster 10K 2ft. lamp,0.662,1898,Sunblaster 2' Reflector,0.657
hmh00326,suck-it-up-500ml,Suck it Up 500ml,15.21,0,1582,Suck it Up 500ml,0.800,24,15.54,1582,Suck it Up 500ml,500 ml,24,15.54,0,Nickel City Wholesale Garden Supply,0.800,auto-high,,1583,Suck it Up Lt,0.673,1584,Suck it Up 4L,0.572
,silicium-bloom,"SiLICIUM Bloom, liter",299.00,0,3222,MonoSi SiLicium BLoom Qt.,0.912,1,299.00,3222,MonoSi SiLicium BLoom Qt.,qt.,1,299.00,0,Phive8,0.912,auto-high,auto-resolved: price proximity,3220,MonoSi Silicium Bloom 250 ml,0.902,3221,MonoSi Silicium Bloom 500 ml,0.902
,super-bud-auto-feminised-super-bud-x-ruderalis-5-seed,Super Bud Auto (Feminised) Super Bud x Ruderalis 5 Seed,40.00,0,2286,Bud Boom 0-6-5,0.568,21,12.98,,,,0,,0,,0.568,low-score,High stock (~21) - manual confirmation,1660,Bud boom qt 0-6-5,0.550,2287,Pt. Bud Boom 16oz. 0-6-5,0.534
,super-bud-auto-feminised-super-bud-x-ruderalis-5-seed,,,,1660,Bud boom qt 0-6-5,0.615,5,15.99,,,,0,,0,,0.615,low-score,Ambiguous: Δ=0.002,2286,Bud Boom 0-6-5,0.613,1978,G.O. Bio Bud 2.5Gal,0.596
hmh00037,subculture-m-200gm-bag,SubCulture M 200gm. Bag,39.98,0,375,SubCulture M 75g,0.675,6,18.98,375,SubCulture M 75g,,6,18.98,0,Sunlight Supply inc.,0.675,needs-review,Needs review: close alt 374 (Δ=0.010),374,SubCulture B 75g.,0.665,2666,SubCulture-B 75 Gram,0.533
hmh00770,spin-pro-manual-trimmer,Spin Pro Manual Trimmer,199.00,0,1828,SpinPro Manual Trimmer,0.861,11,189.00,1828,SpinPro Manual Trimmer,1 Box,11,189.00,0,Nickel City Wholesale Garden Supply,0.861,auto-high,,3399,Athena Pro Grow 10 lb.,0.482,3345,Centurian Pro HYBRID MINI,0.461
hmh01870,stick-thrip-leafminer-trap-5-pack,Stick Thrip Leafminer Trap 5/Pack,6.49,0,295,Sticky Trap Blue,1.186,100.50,6.29,295,Sticky Trap Blue,5 Pack,100.50,6.29,0,NGW,1.186,auto-high,,296,Sticky Trap Yellow,0.640,2659,PK APATITE 2.5 Gal,0.628
hmh00848,snapture-foot-base,Snapture Foot Base,4.79,0,492,SnapStand Foot Base,0.543,6,4.68,,,,0,,0,,0.543,low-score,Ambiguous: Δ=0.010,3496,Frout by Foot,0.533,3554,Froot by Foot Auto 36.1%,0.514
hmh01464,spring-2-5-gallon,Spring 2.5 Gallon,110.74,0,2675,Spring Green 2.5 gal,1.319,1,120.70,2675,Spring Green 2.5 gal,2.5,1,120.70,0,Nickel City Wholesale Garden Supply,1.319,auto-high,,2676,Spring Green 5 gal,1.195,2682,Decision 2.5 gal,0.990
,sun-system-rs-1850-led,Sun System RS 1850 LED,750.00,0,2594,Sun System RS 1850 LED,1.520,1,1100.00,2594,Sun System RS 1850 LED,6 lamp,1,1100.00,0,Hawthorne Hydoponics LLC,1.520,auto-high,,3340,AgroLED Sun 28 & Sun 48 LED 65K,0.603,3110,SunBlaster LED 3ft. 65K,0.330
,skunk-auto-feminised-skunk-x-ruderalis-5-seed,Skunk Auto (Feminised) Skunk x Ruderalis 5 Seed,40.00,0,3582,G.M.O. X MendoBreath/ Auto,0.313,0,,,,,0,,0,,0.313,low-score,Ambiguous: Δ=0.011,3560,Facefat Strain Auto FEM,0.302,1389,Blumat Auto watering soil #1,0.299
,skunk-auto-feminised-skunk-x-ruderalis-5-seed,,,,1389,Blumat Auto watering soil #1,0.346,2,4.59,,,,0,,0,,0.346,low-score,Ambiguous: Δ=0.002,3582,G.M.O. X MendoBreath/ Auto,0.343,3579,AUTO GMO Auto,0.318
hmh00036,subculture-b-200gm-bag,SubCulture B 200gm. Bag,41.95,0,374,SubCulture B 75g.,0.675,0,18.95,374,SubCulture B 75g.,,0,18.95,0,Sunlight Supply inc.,0.675,needs-review,Needs review: close alt 375 (Δ=0.000),375,SubCulture M 75g,0.675,2666,SubCulture-B 75 Gram,0.567
,silicium-mono-si-500-ml,SiLICIUM mono si 500 ml,199.00,0,1420,Mono Silicium SI 250 ml,1.138,13,165.00,1420,Mono Silicium SI 250 ml,250 ml.,13,165.00,0,Nickel City Wholesale Garden Supply,1.138,auto-high,,3221,MonoSi Silicium Bloom 500 ml,0.983,3350,Silicium 100 ML,0.852
,silicium-mono-si-500-ml,,,,1420,Mono Silicium SI 250 ml,1.207,13,165.00,1420,Mono Silicium SI 250 ml,250 ml.,13,165.00,0,Nickel City Wholesale Garden Supply,1.207,auto-high,,3221,MonoSi Silicium Bloom 500 ml,0.954,3350,Silicium 100 ML,0.799
hmh01060,sensizym-1-lt,Sensizym (1 lt),35.68,0,3475,sensizym liter,0.856,1,39.40,3475,sensizym liter,liter,1,39.40,0,Advanced Nutrients,0.856,auto-high,,255,Revive Lt,0.814,226,Overdrive Lt,0.807
hmh01062,sensizym-2-5-gal,Sensizym (2.5 gal),243.80,0,3411,Athena I.P.M. /5 Gal,1.047,0,425.00,2682,Decision 2.5 gal,2.5 gal,3,402.00,0,Nickel City Wholesale Garden Supply,1.015,auto-high,auto-resolved: alt text similarity,2682,Decision 2.5 gal,1.015,3139,Athena Grow B 1-3-5 Gal.,1.005
hmh00850,snapture-cross-fitting,Snapture Cross Fitting,4.79,0,2610,"Reducer Fitting 1/2"" to 3/8""",0.608,219,0.24,,,,0,,0,,0.608,low-score,High stock (~219) - manual confirmation,2611,"3/8"" to 1/4"" Reducer Fitting",0.589,823,Screen Fitting,0.586
