Product Title,SKU,Price,Handle,Product URL
Super Lemon Haze x Pink Candy Super Lemon Haze x Pink Candy- 5 Seed,,$70.00,super-lemon-haze-x-pink-candy-super-lemon-haze-x-pink-candy-5-seed,https://h-moon-hydro.myshopify.com/products/super-lemon-haze-x-pink-candy-super-lemon-haze-x-pink-candy-5-seed
,,$0.00,super-lemon-haze-x-pink-candy-super-lemon-haze-x-pink-candy-5-seed,https://h-moon-hydro.myshopify.com/products/super-lemon-haze-x-pink-candy-super-lemon-haze-x-pink-candy-5-seed
T5 High Output Fluorescent Lamps,hmh00604,$14.95,t5-high-output-fluorescent-lamps,https://h-moon-hydro.myshopify.com/products/t5-high-output-fluorescent-lamps
Super Critical (Feminised) Big Bud x Skunk x White Widow-5 Seed,,$42.00,super-critical-feminised-big-bud-x-skunk-x-white-widow-5-seed,https://h-moon-hydro.myshopify.com/products/super-critical-feminised-big-bud-x-skunk-x-white-widow-5-seed
T5 CFL 4' Plantmax Warm 54W. 3000K tube 4800 lumens,hmh00882,$10.95,t5-cfl-4-plantmax-warm-54w-3000k-tube-4800-lumens,https://h-moon-hydro.myshopify.com/products/t5-cfl-4-plantmax-warm-54w-3000k-tube-4800-lumens
"T5 CFL 2' Plantmax Warm 24W 3000K tube 2,280 lumens",hmh00880,$8.95,t5-cfl-2-plantmax-warm-24w-3000k-tube-2280-lumens,https://h-moon-hydro.myshopify.com/products/t5-cfl-2-plantmax-warm-24w-3000k-tube-2280-lumens
Stealth RO 300 Customized Reverse Osmosis filter,hmh00577,$299.00,stealth-ro-300-customized-reverse-osmosis-filter,https://h-moon-hydro.myshopify.com/products/stealth-ro-300-customized-reverse-osmosis-filter
Spray N Grow 32 oz.,,$19.99,spray-n-grow-32-oz,https://h-moon-hydro.myshopify.com/products/spray-n-grow-32-oz
Sugarlato Auto (Feminised) King’s Tart x Gelato #41 Auto/ 5 Seed,,$66.00,sugarlato-auto-feminised-kings-tart-x-gelato-41-auto-5-seed,https://h-moon-hydro.myshopify.com/products/sugarlato-auto-feminised-kings-tart-x-gelato-41-auto-5-seed
"SolarMax 400W. MH Gold 36,000 Lumens",hmh00892,$39.00,solarmax-400w-mh-gold-36000-lumens,https://h-moon-hydro.myshopify.com/products/solarmax-400w-mh-gold-36000-lumens
"SolarMax 400W. MHT Metal Halide Veg. 32,000 Lumens",hmh00890,$115.95,solarmax-400w-mht-metal-halide-veg-32000-lumens,https://h-moon-hydro.myshopify.com/products/solarmax-400w-mht-metal-halide-veg-32000-lumens
Spigot for 6 Gal container,hmh00617,$3.50,spigot-for-6-gal-container,https://h-moon-hydro.myshopify.com/products/spigot-for-6-gal-container
Sunblaster Nanodome,hmh01186,$6.95,sunblaster-nanodome,https://h-moon-hydro.myshopify.com/products/sunblaster-nanodome
Stealth RO 150 Customized Reverse Osmosis filter,hmh00578,$250.00,stealth-ro-100-customized-reverse-osmosis-filter,https://h-moon-hydro.myshopify.com/products/stealth-ro-100-customized-reverse-osmosis-filter
"SolarMax 600W. MHT veg/Conversion w/ 55,000 Lumens",hmh00888,$129.95,solarmax-600w-mht-veg-conversion-w-55000-lumens,https://h-moon-hydro.myshopify.com/products/solarmax-600w-mht-veg-conversion-w-55000-lumens
"SolarMax 400W. HPS W/ 55,000 Lumens",hmh00884,$39.00,solarmax-400w-hps-w-55000-lumens,https://h-moon-hydro.myshopify.com/products/solarmax-400w-hps-w-55000-lumens
"SolarMax 1000W. MH Gold 110,000 Lumens",,$70.00,solarmax-1000w-mh-gold-110000-lumens,https://h-moon-hydro.myshopify.com/products/solarmax-1000w-mh-gold-110000-lumens
Socket Set w/ 15' Cord,hmh00509,$19.95,socket-set-w-15-cord,https://h-moon-hydro.myshopify.com/products/socket-set-w-15-cord
Summer Gallon,hmh01467,$56.60,summer-gallon,https://h-moon-hydro.myshopify.com/products/summer-gallon
Summer Quart,hmh01466,$19.70,summer-quart,https://h-moon-hydro.myshopify.com/products/summer-quart
Spring Quart,hmh01462,$19.70,spring-quart,https://h-moon-hydro.myshopify.com/products/spring-quart
Sunblaster T5 Strip Connector,hmh01482,$9.95,sunblaster-t5-strip-connector,https://h-moon-hydro.myshopify.com/products/sunblaster-t5-strip-connector
STEALTH RO 100/200/ PRESSURE BOOSTER PUMP,hmh00959,$189.00,stealth-ro-100-200-pressure-booster-pump,https://h-moon-hydro.myshopify.com/products/stealth-ro-100-200-pressure-booster-pump
Sunblaster 125W CF 2500k,hmh01704,$59.95,sunblaster-125w-cf-2500k-2,https://h-moon-hydro.myshopify.com/products/sunblaster-125w-cf-2500k-2
SMALL BOY SEDIMENT REPLACEMENT,hmh00954,$11.00,small-boy-sediment-replacement,https://h-moon-hydro.myshopify.com/products/small-boy-sediment-replacement
STEALTH RO 150/300 MEMBRANE FILTER,hmh00958,$83.00,stealth-ro-100-200-membrane-filter,https://h-moon-hydro.myshopify.com/products/stealth-ro-100-200-membrane-filter
Standard 5 Gallon Black Bucket,hmh01758,$8.99,standard-5-gallon-black-bucket,https://h-moon-hydro.myshopify.com/products/standard-5-gallon-black-bucket
Sensi Bloom part B (2.5 gal),hmh01055,$82.50,sensi-bloom-part-b-2-5-gal,https://h-moon-hydro.myshopify.com/products/sensi-bloom-part-b-2-5-gal
Silica Blast Gal.,hmh01184,$52.58,silica-blast-gal,https://h-moon-hydro.myshopify.com/products/silica-blast-gal
Sensi Grow part B (2.5 gal),hmh01059,$79.96,sensi-grow-part-b-2-5-gal,https://h-moon-hydro.myshopify.com/products/sensi-grow-part-b-2-5-gal
Silicium 100 ML,,$25.00,silicium-100-ml,https://h-moon-hydro.myshopify.com/products/silicium-100-ml
Sensi Bloom part B (1 lt),hmh01054,$15.60,sensi-bloom-part-b-1-lt,https://h-moon-hydro.myshopify.com/products/sensi-bloom-part-b-1-lt
Screen Fitting (bag of 10),hmh00839,$4.00,screen-fitting-bag-of-10,https://h-moon-hydro.myshopify.com/products/screen-fitting-bag-of-10
Sensi Grow part B (1 gal),hmh01058,$39.00,sensi-grow-part-b-1-gal,https://h-moon-hydro.myshopify.com/products/sensi-grow-part-b-1-gal
Sensizym (1 gal),hmh01061,$110.00,sensizym-1-gal,https://h-moon-hydro.myshopify.com/products/sensizym-1-gal
SilICIUM 500 ml,hmh01762,$199.00,silicium-500-ml,https://h-moon-hydro.myshopify.com/products/silicium-500-ml
Scietetics Production Powder Bloom,,$120.00,scietetics-production-powder-bloom,https://h-moon-hydro.myshopify.com/products/scietetics-production-powder-bloom
SledgeHammer (1 qt),hmh01103,$22.29,sledgehammer-1-qt,https://h-moon-hydro.myshopify.com/products/sledgehammer-1-qt
Silicium Bloom 500 ML,,$199.00,silicium-bloom-500-ml,https://h-moon-hydro.myshopify.com/products/silicium-bloom-500-ml
Sensi Bloom part A (2.5 gal),hmh01053,$82.50,sensi-bloom-part-a-2-5-gal,https://h-moon-hydro.myshopify.com/products/sensi-bloom-part-a-2-5-gal
Scietetics MagCal Gallon,,$60.00,scietetics-magcal-gallon,https://h-moon-hydro.myshopify.com/products/scietetics-magcal-gallon
Silica Blast Qt.,hmh01183,$22.20,silica-blast-qt,https://h-moon-hydro.myshopify.com/products/silica-blast-qt
Sensi Grow part A (1 gal),hmh01056,$39.00,sensi-grow-part-a-1-gal,https://h-moon-hydro.myshopify.com/products/sensi-grow-part-a-1-gal
SiLICIUM mono si 250 ml,,$85.00,silicium-mono-si-250-ml,https://h-moon-hydro.myshopify.com/products/silicium-mono-si-250-ml
Silicium Bloom 250 ML,,$99.00,silicium-bloom-250-ml,https://h-moon-hydro.myshopify.com/products/silicium-bloom-250-ml
SiLICIUM QTS.,hmh01763,$299.00,silicium-qts,https://h-moon-hydro.myshopify.com/products/silicium-qts
Sensi Grow part A (2.5 gal),hmh01057,$79.96,sensi-grow-part-a-2-5-gal,https://h-moon-hydro.myshopify.com/products/sensi-grow-part-a-2-5-gal
"Self-Watering Fabric Pot Base, 4-Pack",,$25.13,self-watering-fabric-pot-base-4-pack,https://h-moon-hydro.myshopify.com/products/self-watering-fabric-pot-base-4-pack
Sensi Bloom part A (1 lt),hmh01051,$15.60,sensi-bloom-part-a-1-lt,https://h-moon-hydro.myshopify.com/products/sensi-bloom-part-a-1-lt
Sensi Bloom part A (1 gal),hmh01052,$40.56,sensi-bloom-part-a-1-gal,https://h-moon-hydro.myshopify.com/products/sensi-bloom-part-a-1-gal
Scietetics MagCal 15 Gallon,,$650.00,scietetics-magcal-15-gallon,https://h-moon-hydro.myshopify.com/products/scietetics-magcal-15-gallon
Scietetics MagCal,,$24.95,scietetics-magcal,https://h-moon-hydro.myshopify.com/products/scietetics-magcal
Scietetics MagCal  2.5Gal.,,$130.00,scietetics-magcal-2-5gal,https://h-moon-hydro.myshopify.com/products/scietetics-magcal-2-5gal
Scietetics MagCal 5 Gallon,,$245.00,scietetics-magcal-5-gallon,https://h-moon-hydro.myshopify.com/products/scietetics-magcal-5-gallon
Scietetics Grow Powder 12 OZ (340g),,$9.00,scietetics-grow-powder-12-oz-340g,https://h-moon-hydro.myshopify.com/products/scietetics-grow-powder-12-oz-340g
Scietetics Ful V Tech Element Transfer System Quart,,$22.00,scietetics-ful-v-tech-element-transfer-system,https://h-moon-hydro.myshopify.com/products/scietetics-ful-v-tech-element-transfer-system
Scietetics Bloom Powder 12 OZ (340g),,$9.00,scietetics-bloom-powder-12-oz-340g,https://h-moon-hydro.myshopify.com/products/scietetics-bloom-powder-12-oz-340g
Scietetics Development Powder Grow,,$120.00,scietetics-development-powder-grow,https://h-moon-hydro.myshopify.com/products/scietetics-development-powder-grow
Safer End All 32oz RTU Spray,hmh01273,$10.00,safer-end-all-32oz-rtu-spray,https://h-moon-hydro.myshopify.com/products/safer-end-all-32oz-rtu-spray
Ruby Ful#$% Quart,hmh01458,$24.52,ruby-ful-quart,https://h-moon-hydro.myshopify.com/products/ruby-ful-quart
RUCK OPTIMUS Oscillating Fan,,$389.00,ruck-optimus-oscillating-fan,https://h-moon-hydro.myshopify.com/products/ruck-optimus-oscillating-fan
,,$0.00,ruck-optimus-oscillating-fan,https://h-moon-hydro.myshopify.com/products/ruck-optimus-oscillating-fan
,,$0.00,ruck-optimus-oscillating-fan,https://h-moon-hydro.myshopify.com/products/ruck-optimus-oscillating-fan
Ruby Ful#$% Gallon,hmh01459,$73.84,ruby-ful-gallon,https://h-moon-hydro.myshopify.com/products/ruby-ful-gallon
Ruby Ful#$% 2.5 Gallon,hmh01460,$172.28,ruby-ful-2-5-gallon,https://h-moon-hydro.myshopify.com/products/ruby-ful-2-5-gallon
Russet,,$29.00,russet,https://h-moon-hydro.myshopify.com/products/russet
RSW 6HO Thermo/Controlled 240V 413 CFM 3250 RPM,hmh00790,$359.99,rsw-6ho-thermo-controlled-240v-413-cfm-3250-rpm,https://h-moon-hydro.myshopify.com/products/rsw-6ho-thermo-controlled-240v-413-cfm-3250-rpm
Royal Gold 4 liter,hmh00309,$69.99,royal-gold-4-liter,https://h-moon-hydro.myshopify.com/products/royal-gold-4-liter
RSW 6HO Thermo/Controlled 110V 413 CFM 3250 RPM,hmh00789,$359.99,rsw-6ho-thermo-controlled-110v-413-cfm-3250-rpm,https://h-moon-hydro.myshopify.com/products/rsw-6ho-thermo-controlled-110v-413-cfm-3250-rpm
Royal Gold 1 liter,hmh00308,$21.95,royal-gold-1-liter,https://h-moon-hydro.myshopify.com/products/royal-gold-1-liter
RSW 4HO Thermo/Controlled 110V 161 CFM 3294 RPM,hmh00787,$299.00,rsw-4ho-thermo-controlled-110v-161-cfm-3294-rpm,https://h-moon-hydro.myshopify.com/products/rsw-4ho-thermo-controlled-110v-161-cfm-3294-rpm
RSW 4HO Thermo/Controlled 240V 161 CFM 3294 RPM,hmh00788,$299.99,rsw-4ho-thermo-controlled-240v-161-cfm-3294-rpm,https://h-moon-hydro.myshopify.com/products/rsw-4ho-thermo-controlled-240v-161-cfm-3294-rpm
ROSIN PRO PRESS CO. Manual,hmh01775,$950.00,rosin-pro-press-co-manual-2,https://h-moon-hydro.myshopify.com/products/rosin-pro-press-co-manual-2
Royal Flush 16 oz,hmh00390,$8.33,royal-flush-16-oz,https://h-moon-hydro.myshopify.com/products/royal-flush-16-oz
ROSIN PRO PRESS CO.Pneumatic,hmh01777,$950.00,rosin-pro-press-co-pneumatic-2,https://h-moon-hydro.myshopify.com/products/rosin-pro-press-co-pneumatic-2
Royal Black 1 liter,hmh00306,$24.99,royal-black-1-liter,https://h-moon-hydro.myshopify.com/products/royal-black-1-liter
Royal Black 4 liter,hmh00307,$63.99,royal-black-4-liter,https://h-moon-hydro.myshopify.com/products/royal-black-4-liter
ROSIN PRO PRESS CO. Pneumatic Dual Element,hmh01773,$950.00,rosin-pro-press-co-pneumatic-dual-element-2,https://h-moon-hydro.myshopify.com/products/rosin-pro-press-co-pneumatic-dual-element-2
ReVolt Digital 1000 Watt Dimming Ballast,hmh01736,$99.00,revolt-digital-dimming-ballast,https://h-moon-hydro.myshopify.com/products/revolt-digital-dimming-ballast
Ripen® 0.5-7-6 Quarts,hmh01938,$34.89,ripen-0-5-7-6-quarts,https://h-moon-hydro.myshopify.com/products/ripen-0-5-7-6-quarts
ROSIN PRO PRESS Auto Electirc,hmh01771,$950.00,rosin-pro-press-auto-electirc-2,https://h-moon-hydro.myshopify.com/products/rosin-pro-press-auto-electirc-2
Robo-Stick lamp stabilizer,hmh00903,$31.95,robo-stick-lamp-stabilizer,https://h-moon-hydro.myshopify.com/products/robo-stick-lamp-stabilizer
Rhino Skin (4L),hmh01423,$106.10,rhino-skin-4l,https://h-moon-hydro.myshopify.com/products/rhino-skin-4l
Ripen® 0.5-7-6 Gallon,hmh01939,$101.50,ripen-0-5-7-6-gallon,https://h-moon-hydro.myshopify.com/products/ripen-0-5-7-6-gallon
Replacemnt probe for Control Wizard Accurate pH3 Meter,hmh00978,$34.95,replacemnt-probe-for-control-wizard-accurate-ph3-meter,https://h-moon-hydro.myshopify.com/products/replacemnt-probe-for-control-wizard-accurate-ph3-meter
Rapid Start 275 ml,hmh00242,$42.19,rapid-start-275-ml,https://h-moon-hydro.myshopify.com/products/rapid-start-275-ml
Replacement Probe for 24-7 Meter,hmh00964,$49.00,replacement-probe-for-24-7-meter,https://h-moon-hydro.myshopify.com/products/replacement-probe-for-24-7-meter
Rare Earth 1.5 lb,hmh00687,$8.24,rare-earth-1-5-lb,https://h-moon-hydro.myshopify.com/products/rare-earth-1-5-lb
Rapid Start 125 ml,hmh00241,$27.99,rapid-start-125-ml,https://h-moon-hydro.myshopify.com/products/rapid-start-125-ml
Rare Earth 16 lb,hmh00689,$47.00,rare-earth-16-lb,https://h-moon-hydro.myshopify.com/products/rare-earth-16-lb
"Q-Max Ultra Quiet 10"" Fan",hmh2014,$250.00,q-max-ultra-quiet-10-fan,https://h-moon-hydro.myshopify.com/products/q-max-ultra-quiet-10-fan
Rapid Start 1 qt,hmh00244,$151.50,rapid-start-1-qt,https://h-moon-hydro.myshopify.com/products/rapid-start-1-qt
Quick Roots Gel 8 oz,hmh00325,$41.04,quick-roots-gel-8-oz,https://h-moon-hydro.myshopify.com/products/quick-roots-gel-8-oz
Quick Roots Gel 2 oz,hmh00323,$22.57,quick-roots-gel-2-oz,https://h-moon-hydro.myshopify.com/products/quick-roots-gel-2-oz
Rapid Start 1 pt,hmh00243,$78.40,rapid-start-1-pt,https://h-moon-hydro.myshopify.com/products/rapid-start-1-pt
Quick Roots Gel 4 oz,hmh00324,$27.27,quick-roots-gel-4-oz,https://h-moon-hydro.myshopify.com/products/quick-roots-gel-4-oz
Pure Blend Pro Soil Gal.,hmh01173,$59.00,pure-blend-pro-soil-gal,https://h-moon-hydro.myshopify.com/products/pure-blend-pro-soil-gal
Pure Cocos Nucifera,,$28.00,pure-cocos-nucifera,https://h-moon-hydro.myshopify.com/products/pure-cocos-nucifera
Pure Blend Pro Soil Qt.,hmh01172,$24.29,pure-blend-pro-soil-qt,https://h-moon-hydro.myshopify.com/products/pure-blend-pro-soil-qt
Pure Clean Powerful natural enzymes,hmh01675,$32.00,pure-clean-powerful-natural-enzymes,https://h-moon-hydro.myshopify.com/products/pure-clean-powerful-natural-enzymes
Pure Clean Powerful natural enzymes 1 liter,hmh01676,$46.00,pure-clean-powerful-natural-enzymes-1-liter,https://h-moon-hydro.myshopify.com/products/pure-clean-powerful-natural-enzymes-1-liter
Pure Blend Pro Grow Qt.,hmh01168,$24.29,pure-blend-pro-grow-qt,https://h-moon-hydro.myshopify.com/products/pure-blend-pro-grow-qt
Pure Blend Pro Grow Gal.,hmh01169,$59.00,pure-blend-pro-grow-gal,https://h-moon-hydro.myshopify.com/products/pure-blend-pro-grow-gal
"Pulse Start Metal Halide 3,000K for Flowering Growth",hmh00857,$59.95,pulse-start-metal-halide-3000k-for-flowering-growth,https://h-moon-hydro.myshopify.com/products/pulse-start-metal-halide-3000k-for-flowering-growth
Pure Blend Pro Bloom Gal.,hmh01171,$59.00,pure-blend-pro-bloom-gal,https://h-moon-hydro.myshopify.com/products/pure-blend-pro-bloom-gal
Pure Blend Pro Bloom Qt.,hmh01170,$24.29,pure-blend-pro-bloom-qt,https://h-moon-hydro.myshopify.com/products/pure-blend-pro-bloom-qt
"Pulse Start Metal Halide 7,000K for Vegative Growth",hmh00856,$59.95,pulse-start-metal-halide-7000k-for-vegative-growth,https://h-moon-hydro.myshopify.com/products/pulse-start-metal-halide-7000k-for-vegative-growth
"Pulse Start M.H.600W. 3,000K for Flowering Growth",hmh00860,$79.95,pulse-start-m-h-600w-3000k-for-flowering-growth,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-600w-3000k-for-flowering-growth
"Pulse Start Metal Halide 10,000K for Final Flowering",hmh01728,$59.95,pulse-start-metal-halide-10000k-for-final-flowering-2,https://h-moon-hydro.myshopify.com/products/pulse-start-metal-halide-10000k-for-final-flowering-2
"Pulse Start Metal Halide 10,000K for Final Flowering",hmh00858,$59.95,pulse-start-metal-halide-10000k-for-final-flowering,https://h-moon-hydro.myshopify.com/products/pulse-start-metal-halide-10000k-for-final-flowering
"Pulse Start M.H.600W. 3,000K for Flowering Growth",hmh01726,$79.95,pulse-start-m-h-600w-3000k-for-flowering-growth-2,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-600w-3000k-for-flowering-growth-2
"Pulse Start M.H.600W. 7,000K for Vegative Growth",hmh00859,$79.95,pulse-start-m-h-600w-7000k-for-vegative-growth,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-600w-7000k-for-vegative-growth
"Pulse Start M.H.600W. 3,000K for Flowering Growth",hmh01727,$79.95,pulse-start-m-h-600w-3000k-for-flowering-growth-3,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-600w-3000k-for-flowering-growth-3
"Pulse Start M.H.600W. 10,000K for Final Flowering",hmh00861,$79.95,pulse-start-m-h-600w-10000k-for-final-flowering,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-600w-10000k-for-final-flowering
Prop-O-Gator 500 ml,hmh00320,$18.51,prop-o-gator-500-ml,https://h-moon-hydro.myshopify.com/products/prop-o-gator-500-ml
"Pulse Start M.H.1000W. 10,000K for Final Flowering",hmh00864,$99.95,pulse-start-m-h-1000w-10000k-for-final-flowering,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-1000w-10000k-for-final-flowering
"Pulse Start M.H.1000W. 3,000K for Flowering Growth",hmh00863,$99.95,pulse-start-m-h-1000w-3000k-for-flowering-growth,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-1000w-3000k-for-flowering-growth
Prozyme 1 qt,hmh00420,$40.00,prozyme-1-qt,https://h-moon-hydro.myshopify.com/products/prozyme-1-qt
"Pulse Start M.H.1000W. 7,000K for Vegative Growth",hmh00862,$99.95,pulse-start-m-h-1000w-7000k-for-vegative-growth,https://h-moon-hydro.myshopify.com/products/pulse-start-m-h-1000w-7000k-for-vegative-growth
"PRO 50 - 6"" Reversible-450 cfm.",hmh00733,$206.95,pro-50-6-reversible-450-cfm,https://h-moon-hydro.myshopify.com/products/pro-50-6-reversible-450-cfm
"PRO 70s - 6"" Non-rev.-400 cfm.",hmh00734,$199.95,pro-70s-6-non-rev-400-cfm,https://h-moon-hydro.myshopify.com/products/pro-70s-6-non-rev-400-cfm
ProFilter Replacement Carbon,hmh00739,$51.95,profilter-replacement-carbon,https://h-moon-hydro.myshopify.com/products/profilter-replacement-carbon
"PRO 75 - 6"" Reversible - 640 cfm.",hmh00735,$249.95,pro-75-6-reversible-640-cfm,https://h-moon-hydro.myshopify.com/products/pro-75-6-reversible-640-cfm
Prop-O-Gator 4 liter,hmh00322,$109.35,prop-o-gator-4-liter,https://h-moon-hydro.myshopify.com/products/prop-o-gator-4-liter
Prop-O-Gator 1 liter,hmh00321,$36.39,prop-o-gator-1-liter,https://h-moon-hydro.myshopify.com/products/prop-o-gator-1-liter
Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf.,,$66.95,premier-tech-pro-mix-hp-mycorrhizae3-8-cf,https://h-moon-hydro.myshopify.com/products/premier-tech-pro-mix-hp-mycorrhizae3-8-cf
Pre-Filter for Model Pro 70s,hmh00746,$9.56,pre-filter-for-model-pro-70s,https://h-moon-hydro.myshopify.com/products/pre-filter-for-model-pro-70s
"PRO 125 - 10"" Reversible - 1140 cfm (freight shipping ONLY)",hmh00737,$326.95,pro-125-10-reversible-1140-cfm-freight-shipping-only,https://h-moon-hydro.myshopify.com/products/pro-125-10-reversible-1140-cfm-freight-shipping-only
Pre-Filter for Model Pro 75,hmh00747,$12.56,pre-filter-for-model-pro-75,https://h-moon-hydro.myshopify.com/products/pre-filter-for-model-pro-75
"PRO 100 - 8"" Reversible - 900 cfm(freight shipping ONLY)",hmh00736,$283.95,pro-100-8-reversible-900-cfmfreight-shipping-only,https://h-moon-hydro.myshopify.com/products/pro-100-8-reversible-900-cfmfreight-shipping-only
Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill,,$34.95,premier-tech-pro-mix-hp-mycorrhizae-loose-fill,https://h-moon-hydro.myshopify.com/products/premier-tech-pro-mix-hp-mycorrhizae-loose-fill
